CORPUS,TOPIC_ID,TOPIC,HUMAN_TEXT,PROMPT,LLM_NAME,LLM_TEXT_1,LLM_TEXT_2,LLM_TEXT_3
BAWE,800,Exploring the role of violence in selected contemporary Latin American cinema,,You are a university student. Write an essay on the topic Exploring the role of violence in selected contemporary Latin American cinema.,,,,
BAWE,801,Interventions of the United States in Latin America and their 21st century legacy,,You are a university student. Write an essay on the topic Interventions of the United States in Latin America and their 21st century legacy.,,,,
BAWE,802,The Publisher and the Post-Structuralist. Are the two positions reconcilable in the cultural context of the 21st century?,,You are a university student. Write an essay on the topic The Publisher and the Post-Structuralist. Are the two positions reconcilable in the cultural context of the 21st century?.,,,,
BAWE,803,"How does Japanese Anime portray women's characters, as 'weak and vulnerable' or 'strong and heroic'?",,"You are a university student. Write an essay on the topic How does Japanese Anime portray women's characters, as 'weak and vulnerable' or 'strong and heroic'?.",,,,
BAWE,804,"What is meant by the term ""human-wildlife conflict"" ? Is this a phenomenon that only occurs within tropical regions of world?",,"You are a university student. Write an essay on the topic What is meant by the term ""human-wildlife conflict"" ? Is this a phenomenon that only occurs within tropical regions of world?.",,,,
BAWE,805,"Write an essay using the ethnography, 'Traveller Gypsies', to show how ideas about dirt and cleanliness, pollution and/or taboo may be related to systems of classification",,"You are a university student. Write an essay on the topic Write an essay using the ethnography, 'Traveller Gypsies', to show how ideas about dirt and cleanliness, pollution and/or taboo may be related to systems of classification.",,,,
BAWE,806,Great and Strong,,You are a university student. Write an essay on the topic Great and Strong.,,,,
BAWE,807,"ASSIGNMENT 1 : Analysis of single text, Construction of another in response, Critical comparison",,"You are a university student. Write an essay on the topic ASSIGNMENT 1 : Analysis of single text, Construction of another in response, Critical comparison.",,,,
BAWE,808,"Discuss the knowledge, skills and attitudes used by the professional practitioner in promoting patient nutrition",,"You are a university student. Write an essay on the topic Discuss the knowledge, skills and attitudes used by the professional practitioner in promoting patient nutrition.",,,,
BAWE,809,Partnerships in Practice: Responding to Others in Health and Social Care,,You are a university student. Write an essay on the topic Partnerships in Practice: Responding to Others in Health and Social Care.,,,,
BAWE,810,"There is a growing trend in the zoological, veterinary and laboratory animal community to recognise the value of using operant conditioning as an animal care and",,"You are a university student. Write an essay on the topic There is a growing trend in the zoological, veterinary and laboratory animal community to recognise the value of using operant conditioning as an animal care and.",,,,
BAWE,811,Outline and discuss patterns of geographic distribution among primates,,You are a university student. Write an essay on the topic Outline and discuss patterns of geographic distribution among primates.,,,,
BAWE,812,"Why do individuals disperse from their natal groups? Describe different dispersal strategies. What are the genetic consequences for the individual, the social group, species population structure and conservation?",,"You are a university student. Write an essay on the topic Why do individuals disperse from their natal groups? Describe different dispersal strategies. What are the genetic consequences for the individual, the social group, species population structure and conservation?.",,,,
BAWE,813,What does the TOT (Tip of the Tongue) experience tell us about the way words may be retrieved in the brain and about speech production?,,You are a university student. Write an essay on the topic What does the TOT (Tip of the Tongue) experience tell us about the way words may be retrieved in the brain and about speech production?.,,,,
BAWE,814,Professional skills: A multi-professional approach,,You are a university student. Write an essay on the topic Professional skills: A multi-professional approach.,,,,
