CORPUS,TOPIC_ID,TOPIC,HUMAN_TEXT,PROMPT,LLM_NAME,LLM_TEXT_1,LLM_TEXT_2,LLM_TEXT_3
BAWE,737,We should treat all trivial things in life very seriously and all the serious things of life with sincere and studied triviality With reference to at least two Wilde texts discuss the way in which he uses this idea in his writing,,You are a university student. Write an essay on the topic We should treat all trivial things in life very seriously and all the serious things of life with sincere and studied triviality With reference to at least two Wilde texts discuss the way in which he uses this idea in his writing.,,,,
BAWE,738,Consider the ways in which at least two texts (or group of texts) have attempted to represent the unrepresentable,,You are a university student. Write an essay on the topic Consider the ways in which at least two texts (or group of texts) have attempted to represent the unrepresentable.,,,,
BAWE,739,A close reading of Ibsen's 'Ghosts',,You are a university student. Write an essay on the topic A close reading of Ibsen's 'Ghosts'.,,,,
BAWE,740,Discursive Written Analysis,,You are a university student. Write an essay on the topic Discursive Written Analysis.,,,,
BAWE,741,Close Reading Assessment: Extract one from Shakespeare's Othello,,You are a university student. Write an essay on the topic Close Reading Assessment: Extract one from Shakespeare's Othello.,,,,
BAWE,742,Which theoretical approach has best helped you 'make sense' of The Waste Land and why?,,You are a university student. Write an essay on the topic Which theoretical approach has best helped you 'make sense' of The Waste Land and why?.,,,,
BAWE,743,The Romantic Period is often classed as one of 'Revolutions'. What literary revolutions occur during the period?,,You are a university student. Write an essay on the topic The Romantic Period is often classed as one of 'Revolutions'. What literary revolutions occur during the period?.,,,,
BAWE,744,"With reference to at least two authors, explore the conflict between the public and private 'self' of the Renaissance",,"You are a university student. Write an essay on the topic With reference to at least two authors, explore the conflict between the public and private 'self' of the Renaissance.",,,,
BAWE,745,"Writers that were part of that period of experimentation that is often termed Modernism"" seem to have lost faith in narrative. Instead of telling interesting stories, they",,"You are a university student. Write an essay on the topic Writers that were part of that period of experimentation that is often termed Modernism"" seem to have lost faith in narrative. Instead of telling interesting stories, they.",,,,
BAWE,746,(The interpretation of the Bible),,You are a university student. Write an essay on the topic (The interpretation of the Bible).,,,,
BAWE,747,"Madness lies in subjugation by the state, but it also lies in the way the state makes us subjects. Discuss the representation of the individual and the state in at least one text that you have read on this module.",,"You are a university student. Write an essay on the topic Madness lies in subjugation by the state, but it also lies in the way the state makes us subjects. Discuss the representation of the individual and the state in at least one text that you have read on this module..",,,,
BAWE,748,Consider the ways in which Orwell articulates the relationship between power and language in at least two texts,,You are a university student. Write an essay on the topic Consider the ways in which Orwell articulates the relationship between power and language in at least two texts.,,,,
BAWE,749,'The author's text is only half the story'. In what ways is meaning always mediated through discursive dialogues?,,You are a university student. Write an essay on the topic 'The author's text is only half the story'. In what ways is meaning always mediated through discursive dialogues?.,,,,
BAWE,750,No title,,You are a university student. Write an essay on the topic No title.,,,,
BAWE,751,What strategies have any two writers from different historical periods employed to represent the contemporary moment?,,You are a university student. Write an essay on the topic What strategies have any two writers from different historical periods employed to represent the contemporary moment?.,,,,
BAWE,752,"How does the text reflect the culture, society, ideas or historical events or combination of these of the time in which it was written? What commentary does the text make upon these issues?",,"You are a university student. Write an essay on the topic How does the text reflect the culture, society, ideas or historical events or combination of these of the time in which it was written? What commentary does the text make upon these issues?.",,,,
BAWE,753,'Women talk: men are silent: that is why I dread women' (Dickinson). How is the question of gender and speech or eloquence rendered in any of the texts?,,You are a university student. Write an essay on the topic 'Women talk: men are silent: that is why I dread women' (Dickinson). How is the question of gender and speech or eloquence rendered in any of the texts?.,,,,
